date,open,high,low,close,volume,oi,store_name,category_name,zip_code,availability,sum_cpi,count_cpi,TRUE,Amazon Marketplace,"D1_PAINT, SUNDRIES AND CLEANING"
11/05/2004,1526.71,1534.84,1512.74,1525.24,19089700,0,Sears,D9_CHRISTMAS,40706,TRUE,164439,1661,,,
11/08/2004,1525.13,1532.46,1522.12,1527.13,16092700,0,Walmart Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",17953,FALSE,82792,1048,,,
11/09/2004,1527.25,1534.37,1521.15,1527,16922000,0,Sears,D6_HOUSEWARES,61994,TRUE,103499,1067,,,
11/10/2004,1524.1,1530.01,1514.32,1517.06,18534600,0,Menards,DW_WINTER GOODS,16359,FALSE,183600,1836,,,
11/11/2004,1524.62,1542.39,1522.48,1541.7,17647600,0,Lowes,D9_CHRISTMAS,58588,TRUE,146288,1784,,,
11/12/2004,1543.31,1558.41,1535.82,1558.41,20042100,0,Orchard Supply,D3_ELECTRICAL,7171,FALSE,129150,1050,,,
11/15/2004,1554.31,1562.04,1550.03,1560.96,18882600,0,WalMart,D4_PLUMBING,66108,FALSE,237000,1896,,,
11/16/2004,1554.79,1554.79,1541.84,1548.53,19010800,0,Petco,"D1_PAINT, SUNDRIES AND CLEANING",61076,FALSE,225400,1960,,,
11/17/2004,1561.8,1580.26,1561.8,1571.12,22233700,0,Lowes,"D1_PAINT, SUNDRIES AND CLEANING",63687,TRUE,146850,1335,,,
11/18/2004,1568.02,1581.79,1563.79,1580.81,19154300,0,Petco,D8_AUTOMOTIVE / SPORTING GOODS /,58853,FALSE,79040,1040,,,
11/19/2004,1578.86,1580.93,1551.77,1552.11,20337100,0,Sears Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,69493,TRUE,135250,1082,,,
11/22/2004,1551.16,1568.86,1543.97,1568.28,18979600,0,Amazon Marketplace,DW_WINTER GOODS,6715,FALSE,136104,1284,,,
11/23/2004,1566.71,1573.52,1552.85,1562.6,20576200,0,Grainger,D8_AUTOMOTIVE / SPORTING GOODS /,2118,FALSE,167724,1553,,,
11/24/2004,1572.67,1583.07,1570.87,1582.55,16381700,0,Amazon,D6_HOUSEWARES,27839,FALSE,120666,1014,,,
11/26/2004,1581.65,1587.08,1578.26,1578.26,6677600,0,Sears,D9_CHRISTMAS,41401,TRUE,169563,1949,,,
11/29/2004,1586.46,1593.16,1567.27,1580.44,18443300,0,Sears Marketplace,D3_ELECTRICAL,65135,TRUE,174216,1428,,,
11/30/2004,1579.51,1583.15,1571.11,1571.5,18787600,0,Lowes,D5_HARDWARE,5415,TRUE,194040,1848,,,
12/01/2004,1578.25,1607.16,1578.25,1607.15,22816400,0,Sears Marketplace,D6_HOUSEWARES,29701,FALSE,125307,1071,,,
12/02/2004,1602.11,1623.6,1599.63,1613.15,24016100,0,Lowes,"D1_PAINT, SUNDRIES AND CLEANING",4896,FALSE,145996,1921,,,
12/03/2004,1621.1,1631.9,1612.72,1614.4,24109300,0,Amazon,D8_AUTOMOTIVE / SPORTING GOODS /,55440,TRUE,233772,1932,,,
12/06/2004,1612.33,1625.61,1605.71,1619.59,21502500,0,Do it Best,D4_PLUMBING,63983,FALSE,91692,1132,,,
12/07/2004,1622.84,1628.25,1589.05,1589.33,26715200,0,Lowes,D8_AUTOMOTIVE / SPORTING GOODS /,67417,TRUE,180614,1843,,,
12/08/2004,1593.87,1607.49,1588.73,1601.91,23908600,0,Lowes,D8_AUTOMOTIVE / SPORTING GOODS /,52297,FALSE,150626,1421,,,
12/09/2004,1585.99,1615.6,1577.77,1609.79,22841500,0,Menards,D6_HOUSEWARES,59765,TRUE,164825,1735,,,
12/10/2004,1601.46,1611.23,1600.72,1605.16,17948400,0,Sears Marketplace,D4_PLUMBING,68196,FALSE,165996,1566,,,
12/13/2004,1617.53,1621.37,1608.4,1621.16,20709800,0,Tractor Supply,D9_CHRISTMAS,36381,TRUE,160912,1808,,,
12/14/2004,1618.2,1632.17,1618.2,1627.46,22286700,0,Do it Best,"D1_PAINT, SUNDRIES AND CLEANING",4484,TRUE,136080,1620,,,
12/15/2004,1626.99,1635.7,1615.45,1623.63,23375900,0,Amazon,D9_CHRISTMAS,52875,TRUE,129888,1312,,,
12/16/2004,1621.43,1625.83,1601.62,1607.62,23262200,0,WalMart,D6_HOUSEWARES,35843,TRUE,167688,1644,,,
12/17/2004,1608.64,1614.89,1596.48,1596.61,24230800,0,Grainger,D2_HAND AND POWER TOOLS,51668,TRUE,193800,1700,,,
12/20/2004,1603.84,1613.78,1587.21,1591.97,19914600,0,Petco,D9_CHRISTMAS,56612,FALSE,145725,1675,,,
12/21/2004,1598.6,1611.34,1594.89,1609.26,19728600,0,Lowes,D6_HOUSEWARES,66708,FALSE,173995,1513,,,
12/22/2004,1605.72,1619.56,1602.99,1613.57,18027600,0,Sears,D3_ELECTRICAL,27085,TRUE,191862,1683,,,
12/23/2004,1608.87,1619.18,1608.64,1613.77,14307700,0,Grainger,D5_HARDWARE,4645,FALSE,166005,1395,,,
12/27/2004,1621.33,1623.8,1600.25,1607.59,14787000,0,Home Depot,D2_HAND AND POWER TOOLS,14896,FALSE,111100,1111,,,
12/28/2004,1610.9,1624.19,1608.51,1624.19,15875500,0,Amazon,D2_HAND AND POWER TOOLS,43132,TRUE,149566,1411,,,
12/29/2004,1619.36,1629.9,1619.36,1624.95,15038800,0,Lowes,D5_HARDWARE,13592,FALSE,108228,1244,,,
12/30/2004,1626.21,1628.74,1621.58,1623.76,14031400,0,Grainger,D8_AUTOMOTIVE / SPORTING GOODS /,41412,TRUE,195924,1689,,,
12/31/2004,1624.37,1628.91,1620.31,1621.12,13664600,0,Orchard Supply,"D1_PAINT, SUNDRIES AND CLEANING",50598,FALSE,137456,1562,,,
01/03/2005,1628.75,1635.45,1598.79,1603.51,21931300,0,Petco,D8_AUTOMOTIVE / SPORTING GOODS /,17713,TRUE,154638,1562,,,
01/04/2005,1611.22,1612.78,1565.02,1571.83,26904600,0,Grainger,D8_AUTOMOTIVE / SPORTING GOODS /,67274,FALSE,205461,1851,,,
01/05/2005,1568.68,1580.88,1562.64,1563.76,23753800,0,Sears Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,17433,TRUE,130708,1594,,,
01/06/2005,1567.66,1570.75,1556.84,1557.52,21742200,0,Amazon,D6_HOUSEWARES,58106,TRUE,120880,1511,,,
01/07/2005,1565.63,1577.76,1551.29,1564.81,21919100,0,Petco,DW_WINTER GOODS,34115,FALSE,111766,1363,,,
01/10/2005,1561.23,1577.71,1558.54,1564.92,20982700,0,Home Depot,D8_AUTOMOTIVE / SPORTING GOODS /,39983,TRUE,146823,1347,,,
01/11/2005,1556.66,1562.24,1545.28,1553.4,22102400,0,Menards,D6_HOUSEWARES,15197,TRUE,128070,1423,,,
01/12/2005,1561.84,1566.69,1543.04,1565.78,22576700,0,Orchard Supply,DW_WINTER GOODS,49650,FALSE,167586,1643,,,
01/13/2005,1567.55,1568.54,1543.48,1545.18,21116100,0,Orchard Supply,D2_HAND AND POWER TOOLS,21475,FALSE,115992,1074,,,
01/14/2005,1552.11,1563.79,1550.05,1561.11,20848600,0,Tractor Supply,D8_AUTOMOTIVE / SPORTING GOODS /,56419,TRUE,183855,1751,,,
01/18/2005,1554.19,1574.39,1551.88,1573.49,19838400,0,Menards,D3_ELECTRICAL,55882,FALSE,102700,1300,,,
01/19/2005,1572.81,1573.02,1545.63,1545.65,22177000,0,Tractor Supply,D3_ELECTRICAL,4732,FALSE,127624,1484,,,
01/20/2005,1526.8,1534.53,1514.56,1514.56,22313600,0,Amazon,D5_HARDWARE,48069,FALSE,116660,1535,,,
01/21/2005,1519.3,1524.03,1502.48,1503.64,20437700,0,Orchard Supply,D6_HOUSEWARES,25009,TRUE,89175,1189,,,
01/24/2005,1507.79,1509.83,1480.66,1480.66,21346800,0,Home Depot,D5_HARDWARE,52594,FALSE,205674,1743,,,
01/25/2005,1492.65,1505.05,1488.6,1490.57,20036300,0,Do it Best,D2_HAND AND POWER TOOLS,34450,FALSE,213993,1829,,,
01/26/2005,1502.05,1513.44,1495.31,1509.01,21050700,0,Sears,DW_WINTER GOODS,59823,TRUE,125400,1045,,,
01/27/2005,1505.25,1512.74,1497.36,1507.55,21062200,0,Sears,DW_WINTER GOODS,63391,TRUE,130398,1266,,,
01/28/2005,1510.88,1512.82,1486.76,1499.46,20981500,0,Do it Best,D4_PLUMBING,50529,FALSE,153881,1729,,,
01/31/2005,1515.16,1523.27,1513.06,1519.63,18238000,0,Grainger,D4_PLUMBING,19280,FALSE,187425,1785,,,
02/01/2005,1521,1527.91,1517.3,1523.66,19045700,0,WalMart,D2_HAND AND POWER TOOLS,59106,FALSE,120714,1023,,,
02/02/2005,1527.29,1531.22,1515.45,1525.1,19655500,0,Walmart Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,28710,FALSE,177228,1641,,,
02/03/2005,1516.22,1518.13,1501.96,1508.24,19627500,0,Amazon,D6_HOUSEWARES,4116,TRUE,115749,1429,,,
02/04/2005,1507.74,1534.97,1507.69,1534.49,19349200,0,Amazon,D2_HAND AND POWER TOOLS,29715,FALSE,197640,1830,,,
02/07/2005,1534.48,1538.38,1522.72,1529.05,16984600,0,Do it Best,"D1_PAINT, SUNDRIES AND CLEANING",62729,FALSE,146911,1373,,,
02/08/2005,1529.55,1542.41,1527.04,1532.69,19435600,0,Walmart Marketplace,DW_WINTER GOODS,69854,FALSE,180316,1478,,,
02/09/2005,1534.41,1534.48,1504.6,1506.81,19588100,0,Tractor Supply,D2_HAND AND POWER TOOLS,46095,TRUE,138348,1647,,,
02/10/2005,1512.71,1514.22,1497.35,1506.83,20855000,0,Sears Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",12678,FALSE,138495,1319,,,
02/11/2005,1505.09,1535.54,1498.68,1530.51,21636300,0,Tractor Supply,D3_ELECTRICAL,21013,FALSE,225456,1848,,,
02/14/2005,1531.19,1540.01,1530.16,1538.21,16396400,0,Menards,DW_WINTER GOODS,62730,FALSE,157608,1592,,,
02/15/2005,1538.38,1561.17,1535.34,1547.3,20715900,0,Tractor Supply,D2_HAND AND POWER TOOLS,13107,TRUE,97825,1075,,,
02/16/2005,1541.26,1547.69,1535.37,1542.41,18650700,0,Grainger,D8_AUTOMOTIVE / SPORTING GOODS /,34546,FALSE,152290,1570,,,
02/17/2005,1543.03,1546.69,1519.22,1519.29,19504600,0,WalMart,D5_HARDWARE,69093,FALSE,195168,1712,,,
02/18/2005,1519.21,1524.04,1512.73,1515.4,16141600,0,Amazon Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,28074,FALSE,129438,1269,,,
02/22/2005,1502.94,1523.51,1493.58,1494.07,20562200,0,Sears Marketplace,D4_PLUMBING,63705,FALSE,168831,1521,,,
02/23/2005,1502.83,1503.89,1489.99,1497.09,18784500,0,Tractor Supply,D8_AUTOMOTIVE / SPORTING GOODS /,53732,TRUE,111500,1115,,,
02/24/2005,1493.59,1517.88,1491.74,1517.71,20318800,0,Sears Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",29219,TRUE,167872,1376,,,
02/25/2005,1515.75,1528,1513.47,1526.9,17712000,0,Do it Best,D9_CHRISTMAS,42185,TRUE,161704,1394,,,
02/28/2005,1517.06,1524.7,1498.17,1511.02,21301400,0,Orchard Supply,D5_HARDWARE,23551,FALSE,179087,1643,,,
03/01/2005,1516.63,1529.37,1515.2,1527.25,19411800,0,Lowes,D3_ELECTRICAL,34344,FALSE,123900,1652,,,
03/02/2005,1517.68,1541.14,1514.98,1525.28,20044700,0,Orchard Supply,"D1_PAINT, SUNDRIES AND CLEANING",58944,FALSE,116376,1119,,,
03/03/2005,1530.13,1530.68,1502.32,1511.89,18958800,0,Amazon Marketplace,D9_CHRISTMAS,49325,TRUE,206708,1667,,,
03/04/2005,1524.21,1530.59,1517.29,1520.58,18291900,0,Orchard Supply,D9_CHRISTMAS,18952,TRUE,157080,1320,,,
03/07/2005,1524.04,1552.53,1523.73,1545.2,19491900,0,Lowes,D9_CHRISTMAS,34330,TRUE,116820,1180,,,
03/08/2005,1540.8,1549.56,1527.5,1528.65,16967000,0,Amazon Marketplace,DW_WINTER GOODS,6920,TRUE,114356,1243,,,
03/09/2005,1526.9,1537.97,1520.45,1521.98,18955200,0,Do it Best,D4_PLUMBING,45089,FALSE,186725,1925,,,
03/10/2005,1525.64,1527.98,1504.54,1524.38,18257900,0,Do it Best,"D1_PAINT, SUNDRIES AND CLEANING",3586,FALSE,91008,1152,,,
03/11/2005,1528.65,1533.85,1501.99,1505.64,17920900,0,Lowes,D2_HAND AND POWER TOOLS,56735,FALSE,187488,1736,,,
03/14/2005,1509.19,1515.16,1502.6,1515.09,17077200,0,WalMart,D5_HARDWARE,14554,TRUE,118027,1297,,,
03/15/2005,1520.26,1520.43,1500.88,1502.06,18387900,0,Do it Best,D8_AUTOMOTIVE / SPORTING GOODS /,37460,FALSE,114290,1039,,,
03/16/2005,1497.4,1508.16,1482.62,1486.23,19696900,0,Petco,"D1_PAINT, SUNDRIES AND CLEANING",65977,TRUE,102410,1078,,,
03/17/2005,1487.72,1496.8,1483.1,1487.63,17451200,0,Home Depot,D2_HAND AND POWER TOOLS,19052,TRUE,134626,1622,,,
03/18/2005,1488.55,1490.57,1475.26,1484.4,21069800,0,Do it Best,D6_HOUSEWARES,3993,FALSE,217074,1794,,,
03/21/2005,1483.16,1490.57,1470.94,1484.45,16110000,0,Tractor Supply,D4_PLUMBING,41374,TRUE,141573,1151,,,
03/22/2005,1484.13,1490.44,1464.99,1465.09,18059500,0,Orchard Supply,D5_HARDWARE,27407,TRUE,178770,1770,,,
03/23/2005,1463.43,1480.13,1463.43,1471.77,17411500,0,WalMart,"D1_PAINT, SUNDRIES AND CLEANING",15439,FALSE,100659,1157,,,
03/24/2005,1477.46,1485.96,1469.94,1469.94,16979300,0,Grainger,D2_HAND AND POWER TOOLS,9783,FALSE,188520,1571,,,
03/28/2005,1476.4,1484.85,1472.71,1472.71,14876200,0,Walmart Marketplace,DW_WINTER GOODS,25021,FALSE,98400,1312,,,
03/29/2005,1471.25,1483.43,1458.26,1464.34,17978400,0,Sears,D8_AUTOMOTIVE / SPORTING GOODS /,54927,FALSE,135815,1181,,,
03/30/2005,1470.13,1491.74,1469.97,1491.74,17536100,0,Petco,D5_HARDWARE,41525,FALSE,184860,1580,,,
03/31/2005,1489.44,1490.8,1478.66,1482.53,16869700,0,Grainger,DW_WINTER GOODS,67094,TRUE,173745,1485,,,
04/01/2005,1491.83,1495.58,1466.49,1469.35,18696900,0,Walmart Marketplace,D4_PLUMBING,51479,FALSE,135317,1487,,,
04/04/2005,1469.42,1482.06,1461.27,1476.72,15893100,0,Grainger,D4_PLUMBING,2986,TRUE,109725,1045,,,
04/05/2005,1480.99,1487.26,1477.55,1483.75,16475100,0,WalMart,DW_WINTER GOODS,65170,FALSE,172568,1628,,,
04/06/2005,1487.15,1497.39,1477.97,1480.67,17464000,0,Amazon,"D1_PAINT, SUNDRIES AND CLEANING",63510,FALSE,183358,1871,,,
04/07/2005,1481.13,1499.71,1481.13,1499.71,17142700,0,Do it Best,D6_HOUSEWARES,50687,TRUE,81450,1086,,,
04/08/2005,1499.93,1503.21,1485.43,1485.6,15163400,0,Lowes,D6_HOUSEWARES,39897,TRUE,151309,1823,,,
04/11/2005,1490.43,1492.32,1477.13,1478.55,13824900,0,Amazon Marketplace,D3_ELECTRICAL,68340,TRUE,143514,1407,,,
04/12/2005,1477.01,1490.1,1460.42,1489.16,19318700,0,WalMart,D6_HOUSEWARES,48786,FALSE,183654,1611,,,
04/13/2005,1484.39,1484.46,1459.97,1461.68,17054500,0,Menards,D4_PLUMBING,57579,FALSE,120600,1608,,,
04/14/2005,1461.83,1462.81,1440.35,1441.13,19300600,0,Sears,D5_HARDWARE,46681,TRUE,138471,1371,,,
04/15/2005,1425.73,1434.47,1407.82,1408.59,23146200,0,Walmart Marketplace,D6_HOUSEWARES,49372,TRUE,165564,1533,,,
04/18/2005,1406.3,1418.76,1405.09,1409.98,18403600,0,Amazon,D4_PLUMBING,20252,TRUE,131080,1160,,,
04/19/2005,1419.53,1424.03,1410.54,1420.8,17928300,0,WalMart,D8_AUTOMOTIVE / SPORTING GOODS /,14965,FALSE,196962,1931,,,
04/20/2005,1430.25,1432.11,1404.86,1406.85,20049500,0,Petco,D6_HOUSEWARES,60400,TRUE,200688,1776,,,
04/21/2005,1423.62,1448.37,1419.25,1447.37,19514900,0,Menards,D5_HARDWARE,38296,FALSE,189779,1879,,,
04/22/2005,1437.97,1438.72,1412.63,1421.21,18027300,0,Walmart Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",20528,FALSE,159616,1376,,,
04/25/2005,1430.99,1439.63,1426.73,1437.31,14424200,0,Sears,DW_WINTER GOODS,19461,FALSE,180614,1843,,,
04/26/2005,1431.75,1446.82,1420.43,1420.43,16700400,0,WalMart,DW_WINTER GOODS,67667,TRUE,152320,1280,,,
04/27/2005,1413.22,1429.11,1409.49,1423.76,17642100,0,Amazon Marketplace,D4_PLUMBING,16006,TRUE,155040,1292,,,
04/28/2005,1418.12,1425.69,1408.84,1409.29,18613400,0,Petco,DW_WINTER GOODS,60751,TRUE,186872,1988,,,
04/29/2005,1420.64,1422.42,1394.36,1420.79,20395500,0,Lowes,D8_AUTOMOTIVE / SPORTING GOODS /,17009,TRUE,229604,1882,,,
05/02/2005,1421.9,1430.05,1415.6,1423.71,15477500,0,Orchard Supply,D3_ELECTRICAL,7189,TRUE,207680,1888,,,
05/03/2005,1421.28,1436.6,1421.28,1427.61,18681400,0,Menards,D9_CHRISTMAS,21129,FALSE,155556,1341,,,
05/04/2005,1431.06,1453.2,1429.62,1452.2,18778200,0,Sears,D6_HOUSEWARES,2327,TRUE,176500,1412,,,
05/05/2005,1450.73,1457.34,1441.94,1450.16,17198800,0,Lowes,D5_HARDWARE,35859,TRUE,99090,1101,,,
05/06/2005,1460.26,1460.76,1449.7,1456,15111200,0,Orchard Supply,"D1_PAINT, SUNDRIES AND CLEANING",61808,TRUE,199538,1691,,,
05/09/2005,1455.68,1463.38,1446.77,1463.38,14410100,0,WalMart,D2_HAND AND POWER TOOLS,59766,FALSE,188328,1652,,,
05/10/2005,1453.25,1458.4,1445.11,1450.36,15955200,0,Sears Marketplace,D4_PLUMBING,20407,TRUE,123552,1287,,,
05/11/2005,1452.31,1461.02,1432.83,1459.55,17161600,0,Amazon Marketplace,D2_HAND AND POWER TOOLS,25506,FALSE,104528,1112,,,
05/12/2005,1459.07,1468.17,1446.97,1454.79,17834300,0,Petco,D2_HAND AND POWER TOOLS,10929,FALSE,153153,1683,,,
05/13/2005,1459.23,1478.89,1455.88,1470.63,18789800,0,Sears Marketplace,D2_HAND AND POWER TOOLS,33335,TRUE,146286,1806,,,
05/16/2005,1470.31,1481.32,1465.85,1480.68,13902900,0,Do it Best,D3_ELECTRICAL,44995,TRUE,152915,1799,,,
05/17/2005,1474.05,1490.14,1469.44,1490.14,15205100,0,Sears,D5_HARDWARE,62075,TRUE,162810,1809,,,
05/18/2005,1493.03,1514.76,1489.47,1509.26,19578800,0,Menards,D8_AUTOMOTIVE / SPORTING GOODS /,43896,FALSE,145230,1545,,,
05/19/2005,1510.62,1521.5,1508.71,1521.43,17005800,0,Grainger,"D1_PAINT, SUNDRIES AND CLEANING",67051,TRUE,215628,1812,,,
05/20/2005,1519.26,1528.06,1514.54,1528.06,14927200,0,Amazon,D2_HAND AND POWER TOOLS,16449,TRUE,124120,1160,,,
05/23/2005,1526.74,1540.3,1525.23,1535.22,16201300,0,Grainger,D2_HAND AND POWER TOOLS,6468,TRUE,126075,1681,,,
05/24/2005,1530.95,1540.68,1529.4,1540.47,16959400,0,WalMart,D9_CHRISTMAS,65236,TRUE,119040,1240,,,
05/25/2005,1535.65,1535.65,1524.41,1532.71,14930000,0,Petco,DW_WINTER GOODS,53070,FALSE,132594,1353,,,
05/26/2005,1539.52,1551.12,1539.52,1548.8,15964600,0,Home Depot,"D1_PAINT, SUNDRIES AND CLEANING",29323,TRUE,135975,1813,,,
05/27/2005,1546.97,1551.03,1541.76,1549.8,12373500,0,Grainger,DW_WINTER GOODS,61489,TRUE,140784,1676,,,
05/31/2005,1549.35,1550.18,1538.54,1542.63,15787400,0,WalMart,D6_HOUSEWARES,38893,TRUE,97012,1228,,,
06/01/2005,1541.86,1567.72,1541.66,1559.5,17797100,0,Sears,D3_ELECTRICAL,56756,FALSE,179091,1809,,,
06/02/2005,1553.31,1568.96,1553.05,1568.96,17466200,0,WalMart,D4_PLUMBING,56111,FALSE,185500,1855,,,
06/03/2005,1564.64,1566.14,1542.05,1544.48,16379000,0,Orchard Supply,D6_HOUSEWARES,66403,FALSE,143280,1194,,,
06/06/2005,1544.56,1548.55,1539.57,1545.27,14771500,0,Amazon Marketplace,DW_WINTER GOODS,42863,TRUE,120666,1547,,,
06/07/2005,1547.3,1559.53,1531.07,1531.12,18465300,0,Menards,D3_ELECTRICAL,13890,TRUE,152776,1352,,,
06/08/2005,1536.66,1538.24,1524.13,1527.68,16025400,0,Amazon,D8_AUTOMOTIVE / SPORTING GOODS /,41410,FALSE,124550,1175,,,
06/09/2005,1525.42,1542.75,1520.61,1539.46,16666700,0,Menards,D8_AUTOMOTIVE / SPORTING GOODS /,48777,FALSE,141708,1687,,,
06/10/2005,1537.5,1537.57,1515.96,1521.02,14493800,0,Sears Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,31765,FALSE,143842,1219,,,
06/13/2005,1519.61,1538.66,1519.61,1529.13,14321300,0,Grainger,D3_ELECTRICAL,46825,FALSE,136475,1325,,,
06/14/2005,1527.76,1534.15,1520.88,1524.42,14058500,0,Orchard Supply,D6_HOUSEWARES,36986,FALSE,194728,1928,,,
06/15/2005,1534.41,1535.43,1510.82,1529.49,16726700,0,Lowes,"D1_PAINT, SUNDRIES AND CLEANING",37568,FALSE,125125,1625,,,
06/16/2005,1531.48,1540.52,1527.71,1537.42,17797100,0,Tractor Supply,D8_AUTOMOTIVE / SPORTING GOODS /,15121,TRUE,139977,1359,,,
06/17/2005,1550.63,1550.63,1532.56,1538.13,19932800,0,Home Depot,D6_HOUSEWARES,60607,FALSE,108712,1016,,,
06/20/2005,1530.15,1545.52,1526.06,1537.31,14081100,0,WalMart,D9_CHRISTMAS,25945,TRUE,131535,1185,,,
06/21/2005,1535.35,1542.73,1530.91,1536.48,15574800,0,Walmart Marketplace,D9_CHRISTMAS,6041,TRUE,208347,1877,,,
06/22/2005,1542.35,1545.54,1527.93,1534.36,16684400,0,Walmart Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",38828,FALSE,202410,1730,,,
06/23/2005,1536.07,1549,1515.79,1515.95,20094800,0,Sears,D2_HAND AND POWER TOOLS,20107,FALSE,127322,1079,,,
06/24/2005,1516.13,1518.01,1500.18,1500.18,21510000,0,Sears Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",13846,FALSE,185856,1536,,,
06/27/2005,1496.73,1503.79,1490.02,1493.75,21448300,0,Walmart Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",62780,TRUE,95190,1002,,,
06/28/2005,1501.73,1512.64,1498.48,1508.61,15842000,0,Orchard Supply,D4_PLUMBING,33105,FALSE,157400,1574,,,
06/29/2005,1511.77,1512.77,1501.72,1504.11,16403600,0,Home Depot,D4_PLUMBING,24297,FALSE,233064,1992,,,
06/30/2005,1505.33,1510.21,1492.94,1493.52,17315000,0,Petco,D5_HARDWARE,65943,FALSE,176851,1751,,,
07/01/2005,1497.43,1501.95,1489.74,1490.53,11762000,0,Amazon Marketplace,D4_PLUMBING,48029,FALSE,165082,1399,,,
07/05/2005,1486.07,1509.19,1485.96,1506.35,14403000,0,WalMart,D3_ELECTRICAL,63004,TRUE,127211,1069,,,
07/06/2005,1503.94,1512.91,1497.11,1498.05,15920800,0,Walmart Marketplace,D9_CHRISTMAS,10373,TRUE,90960,1137,,,
07/07/2005,1485.32,1505.3,1484.18,1503.78,16178600,0,Amazon Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,15113,TRUE,198952,1913,,,
07/08/2005,1504.73,1534.29,1502.2,1533.27,16852800,0,Tractor Supply,D9_CHRISTMAS,46536,FALSE,209728,1856,,,
07/11/2005,1537.04,1547.98,1535.07,1547.66,17708000,0,Sears,D8_AUTOMOTIVE / SPORTING GOODS /,10716,FALSE,159818,1949,,,
07/12/2005,1546.39,1560.15,1543.14,1555.59,16575200,0,Amazon,D8_AUTOMOTIVE / SPORTING GOODS /,3976,FALSE,104544,1056,,,
07/13/2005,1555.48,1559.37,1549.81,1557.62,15400000,0,Do it Best,D4_PLUMBING,55207,FALSE,112009,1109,,,
07/14/2005,1570.99,1577.48,1563.93,1573.44,18723100,0,Home Depot,DW_WINTER GOODS,33126,TRUE,139050,1350,,,
07/15/2005,1579.19,1582.4,1568.82,1577.82,15349600,0,Do it Best,D5_HARDWARE,34520,TRUE,94944,1032,,,
07/18/2005,1573.28,1578.12,1570.02,1570.09,13072700,0,Grainger,D2_HAND AND POWER TOOLS,44077,TRUE,147807,1493,,,
07/19/2005,1580.75,1590.76,1577,1590.49,16326700,0,Sears,"D1_PAINT, SUNDRIES AND CLEANING",14045,TRUE,120612,1058,,,
07/20/2005,1579.84,1605.45,1578.87,1602.75,19570700,0,Home Depot,D6_HOUSEWARES,68781,FALSE,156755,1465,,,
07/21/2005,1607.71,1610.84,1591.72,1601.89,20348800,0,Tractor Supply,D3_ELECTRICAL,5099,TRUE,137619,1699,,,
07/22/2005,1601.93,1606.42,1592.03,1600.76,16603600,0,Tractor Supply,D6_HOUSEWARES,66937,FALSE,117832,1339,,,
07/25/2005,1600.17,1607.97,1591.4,1593.57,15230200,0,Tractor Supply,D5_HARDWARE,28033,FALSE,127094,1166,,,
07/26/2005,1596.46,1603.89,1591.58,1598.93,16518400,0,Do it Best,D4_PLUMBING,52331,FALSE,117066,1074,,,
07/27/2005,1601.53,1613.39,1592.76,1611.95,17500700,0,Walmart Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,42015,FALSE,186000,2000,,,
07/28/2005,1613.18,1619.78,1609.62,1618.64,16838700,0,Tractor Supply,D5_HARDWARE,8379,TRUE,138966,1311,,,
07/29/2005,1616.29,1619.95,1605.14,1605.14,16139500,0,Tractor Supply,D2_HAND AND POWER TOOLS,12747,TRUE,106260,1012,,,
08/01/2005,1609.58,1616.4,1604.58,1610.11,14926800,0,Do it Best,D3_ELECTRICAL,30199,TRUE,129846,1273,,,
08/02/2005,1613.31,1628.57,1611.86,1627.01,17350200,0,Amazon,D6_HOUSEWARES,33182,FALSE,132088,1501,,,
08/03/2005,1620.64,1628.53,1618.4,1627.19,17542400,0,Walmart Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",43865,FALSE,149118,1714,,,
08/04/2005,1618.38,1621,1606.6,1608.74,15913800,0,Walmart Marketplace,D5_HARDWARE,11369,TRUE,147147,1617,,,
08/05/2005,1606.07,1614.22,1600.25,1601.59,14717400,0,Sears Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",34775,TRUE,189387,1913,,,
08/08/2005,1604.24,1607.01,1588.74,1589.97,14310100,0,Home Depot,D5_HARDWARE,22440,TRUE,108984,1434,,,
08/09/2005,1596.4,1606.51,1595.71,1601.14,14604700,0,Orchard Supply,D3_ELECTRICAL,16806,FALSE,134543,1621,,,
08/10/2005,1604.69,1610.21,1582.31,1585.71,18176800,0,Menards,DW_WINTER GOODS,43456,FALSE,178164,1764,,,
08/11/2005,1587.52,1603.66,1586.67,1600.65,15820900,0,Sears,D6_HOUSEWARES,8767,FALSE,127652,1358,,,
